,topic,user_email,start_time,end_time,duration,total_minutes,participants_count
202,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2021-03-24T15:33:58Z,2021-03-24T19:31:00Z,238,4406,38
203,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2021-01-20T15:49:03Z,2021-01-20T19:28:44Z,220,4550,41
204,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-08-12T14:42:12Z,2020-08-12T18:10:07Z,208,6928,63
205,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-05-13T14:58:43Z,2020-05-13T18:29:38Z,211,7233,66
206,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-08-05T14:47:42Z,2020-08-05T18:33:52Z,227,8334,71
207,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2021-01-06T15:34:10Z,2021-01-06T19:22:48Z,229,4081,31
208,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-06-17T14:43:53Z,2020-06-17T18:32:59Z,230,9642,116
209,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-10-14T14:43:24Z,2020-10-14T18:12:47Z,210,7581,66
210,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-05-27T14:29:56Z,2020-05-27T18:13:16Z,224,13692,125
211,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2021-03-17T15:37:11Z,2021-03-17T19:03:06Z,206,4011,39
212,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-10-28T15:51:09Z,2020-10-28T19:10:48Z,200,5583,55
213,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-12-23T15:42:12Z,2020-12-23T19:23:36Z,222,5153,48
214,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2021-01-13T15:43:21Z,2021-01-13T19:38:15Z,235,4673,42
215,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-11-18T15:26:59Z,2020-11-18T20:01:32Z,275,8116,73
216,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-09-09T14:40:57Z,2020-09-09T18:50:25Z,250,4857,45
217,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-12-30T15:35:40Z,2020-12-30T19:49:53Z,255,5463,54
218,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-08-26T14:37:57Z,2020-08-26T18:02:34Z,205,5987,60
219,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-07-22T14:33:59Z,2020-07-22T18:33:06Z,240,10846,112
220,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-09-02T14:36:42Z,2020-09-02T18:02:48Z,207,5057,46
221,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-12-02T15:41:32Z,2020-12-02T19:31:25Z,230,6856,48
222,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-11-11T15:31:17Z,2020-11-11T19:28:33Z,238,9040,86
223,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-10-21T14:42:39Z,2020-10-21T18:05:26Z,203,6480,52
224,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-07-29T14:51:56Z,2020-07-29T18:24:18Z,213,8779,69
225,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-06-24T14:35:16Z,2020-06-24T18:18:38Z,224,9268,80
226,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-11-04T15:38:57Z,2020-11-04T19:41:24Z,243,5322,36
227,IBM Wednesday 18:00-21:00,branch10@she-codes.org,2021-02-03T15:28:54Z,2021-02-03T19:21:14Z,233,11782,109
228,בחינות פרויקט גמר חדר 1,branch10@she-codes.org,2021-02-05T07:28:48Z,2021-02-05T09:32:58Z,125,334,7
229,Branch 10's Zoom Meeting,branch10@she-codes.org,2021-02-07T16:56:11Z,2021-02-07T17:41:30Z,46,118,3
230,Branch 10's Zoom Meeting,branch10@she-codes.org,2021-02-19T08:30:17Z,2021-02-19T09:17:00Z,47,92,2
231,Ella & Shai,branch10@she-codes.org,2021-03-03T07:25:55Z,2021-03-03T08:20:22Z,55,102,2
232,Data Science Projects: Introduction,branch10@she-codes.org,2021-04-06T17:28:56Z,2021-04-06T18:13:30Z,45,297,7
233,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-03-17T16:13:01Z,2020-03-17T19:23:57Z,191,3845,171
234,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-22T16:25:53Z,2020-12-22T19:41:10Z,196,6357,46
235,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-05-26T15:21:41Z,2020-05-26T18:49:45Z,209,6230,52
236,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-02-23T16:27:18Z,2021-02-23T19:42:17Z,195,9311,78
237,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-10-13T15:13:58Z,2020-10-13T18:45:25Z,212,6970,64
238,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-01-05T16:19:52Z,2021-01-05T19:37:51Z,198,4809,40
239,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-03-09T16:23:33Z,2021-03-09T19:33:52Z,191,8766,76
240,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-01T16:23:50Z,2020-12-01T19:38:21Z,195,8282,71
241,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-07-07T15:24:24Z,2020-07-07T18:41:57Z,198,3793,41
242,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-04-07T15:15:41Z,2020-04-07T18:42:15Z,207,8399,220
243,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-08-18T15:19:42Z,2020-08-18T18:45:37Z,206,8682,73
244,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-10-20T15:24:35Z,2020-10-20T18:35:49Z,192,7178,57
245,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-10-27T16:26:08Z,2020-10-27T19:51:37Z,206,7363,55
246,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-15T16:28:39Z,2020-12-15T19:39:36Z,191,5360,40
247,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-02-09T16:19:52Z,2021-02-09T19:35:31Z,196,12218,105
248,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-15T15:22:51Z,2020-09-15T18:41:07Z,199,9295,83
249,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-02-02T16:22:03Z,2021-02-02T19:50:49Z,209,11035,132
250,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-01T15:21:46Z,2020-09-01T18:33:19Z,192,7189,60
251,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-04-06T15:21:27Z,2021-04-06T18:38:02Z,197,4379,43
252,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-03-02T16:23:57Z,2021-03-02T19:42:09Z,199,7320,69
253,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-11-10T16:20:17Z,2020-11-10T19:41:07Z,201,9700,82
254,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-04-21T15:11:28Z,2020-04-21T18:37:34Z,207,10280,360
255,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-06-23T15:22:23Z,2020-06-23T18:43:05Z,201,4165,42
256,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-08-11T15:21:21Z,2020-08-11T18:51:08Z,210,10009,78
257,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-29T15:05:48Z,2020-09-29T18:35:35Z,210,9777,94
258,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-07-21T15:20:04Z,2020-07-21T18:49:47Z,210,14481,112
259,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-06-09T15:25:43Z,2020-06-09T18:31:40Z,186,4691,40
260,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-07-28T15:23:56Z,2020-07-28T18:52:55Z,209,13676,112
261,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-05-12T15:22:17Z,2020-05-12T18:39:27Z,198,7483,68
262,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-06-30T15:21:54Z,2020-06-30T18:36:47Z,195,4279,40
263,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-05-19T15:24:14Z,2020-05-19T18:39:27Z,196,7094,69
264,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-08T16:22:49Z,2020-12-08T19:37:30Z,195,6902,61
265,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-02-16T16:20:08Z,2021-02-16T19:42:24Z,203,9558,93
266,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-06-16T15:23:34Z,2020-06-16T18:53:00Z,210,5009,45
267,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-08T15:19:05Z,2020-09-08T18:35:19Z,197,7217,62
268,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-08-04T15:31:18Z,2020-08-04T18:40:46Z,190,9909,81
269,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-03-24T16:17:48Z,2020-03-24T19:53:01Z,216,12628,446
270,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-05-05T15:26:00Z,2020-05-05T18:39:25Z,194,7677,59
271,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-11-17T16:17:45Z,2020-11-17T19:39:47Z,203,9120,76
272,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-11-03T16:20:08Z,2020-11-03T19:40:48Z,201,5365,42
273,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-22T15:24:46Z,2020-09-22T18:36:21Z,192,9252,70
274,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-07-14T15:22:16Z,2020-07-14T18:45:14Z,203,3981,40
275,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-03-31T15:09:44Z,2020-03-31T18:45:11Z,216,12912,378
276,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-03-16T16:20:08Z,2021-03-16T19:41:00Z,201,5781,45
277,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-29T16:21:40Z,2020-12-29T19:42:32Z,201,6447,55
278,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-08-25T15:24:24Z,2020-08-25T18:43:44Z,200,8915,73
279,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-11-24T16:22:47Z,2020-11-24T19:39:27Z,197,7797,66
280,Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-01-12T16:23:09Z,2021-01-12T19:39:05Z,196,5156,45
281,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-03-30T14:55:26Z,2020-03-30T19:50:18Z,295,16806,388
282,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-04-13T14:57:55Z,2020-04-13T19:57:03Z,300,10971,245
283,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-04-06T14:49:05Z,2020-04-06T19:54:32Z,306,13486,361
284,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-05-25T14:58:52Z,2020-05-25T20:34:13Z,336,6555,57
285,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-06-01T14:53:41Z,2020-06-01T21:22:16Z,389,7583,60
286,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-06-22T14:59:09Z,2020-06-22T18:19:36Z,201,5042,47
287,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-05-04T15:03:16Z,2020-05-04T19:12:21Z,250,9367,75
288,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-05-18T15:05:48Z,2020-05-18T18:25:52Z,201,8078,73
289,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-06-15T14:48:26Z,2020-06-15T18:36:57Z,229,4765,34
290,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-03-16T15:39:18Z,2020-03-16T19:07:41Z,209,3845,230
291,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-03-23T15:37:22Z,2020-03-23T19:13:12Z,216,17542,473
292,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-03-22T20:29:55Z,2020-03-22T21:01:56Z,33,90,15
293,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-06-08T14:59:13Z,2020-06-08T19:47:05Z,288,7208,52
294,"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-05-11T14:48:52Z,2020-05-11T19:37:17Z,289,8648,68
295,She Codes; Amazon,branch20@she-codes.org,2020-08-03T15:16:04Z,2020-08-03T20:40:59Z,325,13908,124
296,She Codes; Amazon,branch20@she-codes.org,2020-10-26T16:09:03Z,2020-10-26T20:12:46Z,244,7023,63
297,She Codes; Amazon,branch20@she-codes.org,2021-03-08T16:26:03Z,2021-03-08T20:03:21Z,218,9144,67
298,She Codes; Amazon,branch20@she-codes.org,2020-09-14T15:10:39Z,2020-09-14T18:46:29Z,216,14940,133
299,She Codes; Amazon,branch20@she-codes.org,2021-03-29T14:58:40Z,2021-03-29T17:57:27Z,179,556,12
300,She Codes; Amazon,branch20@she-codes.org,2020-06-29T15:07:49Z,2020-06-29T18:28:41Z,201,3056,35
301,She Codes; Amazon,branch20@she-codes.org,2020-08-24T15:22:41Z,2020-08-24T19:12:35Z,230,10189,81
302,She Codes; Amazon,branch20@she-codes.org,2021-03-22T16:16:10Z,2021-03-22T20:11:25Z,236,6314,66
303,She Codes; Amazon,branch20@she-codes.org,2020-12-28T16:32:15Z,2020-12-28T20:48:26Z,257,8312,63
304,She Codes; Amazon,branch20@she-codes.org,2020-12-21T16:19:40Z,2020-12-21T20:23:28Z,244,8392,79
305,She Codes; Amazon,branch20@she-codes.org,2020-08-31T15:21:09Z,2020-08-31T19:43:51Z,263,9434,74
306,She Codes; Amazon,branch20@she-codes.org,2020-08-17T14:56:46Z,2020-08-17T18:43:04Z,227,10388,101
307,She Codes; Amazon,branch20@she-codes.org,2021-01-11T16:26:49Z,2021-01-11T19:50:13Z,204,6924,60
308,She Codes; Amazon,branch20@she-codes.org,2020-07-20T15:21:16Z,2020-07-20T19:35:16Z,254,19817,169
309,She Codes; Amazon,branch20@she-codes.org,2020-11-09T16:11:51Z,2020-11-09T20:12:17Z,241,14093,187
310,She Codes; Amazon,branch20@she-codes.org,2020-07-13T15:03:14Z,2020-07-13T18:33:07Z,210,4053,46
311,She Codes; Amazon,branch20@she-codes.org,2021-01-25T16:15:58Z,2021-01-25T20:18:31Z,243,6293,51
312,She Codes; Amazon,branch20@she-codes.org,2020-07-27T15:27:57Z,2020-07-27T19:37:19Z,250,16749,163
313,She Codes; Amazon,branch20@she-codes.org,2021-02-15T16:13:58Z,2021-02-15T20:11:36Z,238,12491,104
314,She Codes; Amazon,branch20@she-codes.org,2020-10-12T15:15:27Z,2020-10-12T19:26:44Z,252,9113,76
315,She Codes; Amazon,branch20@she-codes.org,2021-03-01T16:21:18Z,2021-03-01T22:23:58Z,363,10390,76
316,She Codes; Amazon,branch20@she-codes.org,2021-04-05T15:24:57Z,2021-04-05T19:46:56Z,262,7525,55
317,She Codes; Amazon,branch20@she-codes.org,2021-02-22T16:10:08Z,2021-02-22T20:07:17Z,238,11407,104
318,She Codes; Amazon,branch20@she-codes.org,2020-11-16T16:32:11Z,2020-11-16T21:34:22Z,303,16512,145
319,She Codes; Amazon,branch20@she-codes.org,2020-12-07T16:21:49Z,2020-12-07T20:22:20Z,241,11036,98
320,She Codes; Amazon,branch20@she-codes.org,2020-11-23T16:16:15Z,2020-11-23T20:39:05Z,263,14009,111
321,She Codes; Amazon,branch20@she-codes.org,2020-11-02T16:19:37Z,2020-11-02T20:01:58Z,223,6661,55
322,She Codes; Amazon,branch20@she-codes.org,2020-12-14T16:23:19Z,2020-12-14T20:01:50Z,219,8271,66
323,She Codes; Amazon,branch20@she-codes.org,2021-02-08T16:26:40Z,2021-02-08T20:12:13Z,226,8402,119
324,She Codes; Amazon,branch20@she-codes.org,2020-10-19T15:31:10Z,2020-10-19T19:15:30Z,225,8026,74
325,She Codes; Amazon,branch20@she-codes.org,2020-11-30T16:21:13Z,2020-11-30T16:27:12Z,6,60,21
326,She Codes; Amazon,branch20@she-codes.org,2021-01-04T16:12:45Z,2021-01-04T20:03:54Z,232,7729,68
327,She Codes; Amazon,branch20@she-codes.org,2020-09-21T15:20:05Z,2020-09-21T19:20:33Z,241,12390,98
328,She Codes; Amazon,branch20@she-codes.org,2020-11-30T16:28:24Z,2020-11-30T19:58:31Z,211,11468,90
329,She Codes; Amazon,branch20@she-codes.org,2021-01-18T16:11:38Z,2021-01-18T21:20:45Z,310,7367,58
330,She Codes; Amazon,branch20@she-codes.org,2020-07-06T14:58:35Z,2020-07-06T21:01:31Z,363,4194,38
331,She Codes; Amazon,branch20@she-codes.org,2020-09-07T15:30:14Z,2020-09-07T19:06:39Z,217,7004,60
332,She Codes; Amazon,branch20@she-codes.org,2020-08-10T15:25:08Z,2020-08-10T21:10:05Z,345,13148,97
333,She Codes; Amazon,branch20@she-codes.org,2021-02-01T16:20:23Z,2021-02-01T20:34:32Z,255,11229,170
334,She Codes; Amazon,branch20@she-codes.org,2021-03-15T16:18:26Z,2021-03-15T19:37:39Z,200,8497,85
335,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-01T15:59:18Z,2020-11-01T20:19:23Z,261,2287,21
336,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-26T13:55:16Z,2020-04-26T14:40:52Z,46,91,3
337,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-17T15:21:59Z,2020-05-17T19:59:45Z,278,5034,75
338,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-24T14:57:21Z,2020-05-24T18:51:45Z,235,3741,56
339,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-06-07T15:52:05Z,2020-06-07T19:29:36Z,218,3803,49
340,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-20T07:23:06Z,2020-04-20T07:39:14Z,17,31,2
341,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-19T15:33:35Z,2020-04-19T18:31:29Z,178,2738,52
342,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-04T16:51:35Z,2020-10-04T17:41:55Z,51,189,4
343,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-26T15:25:35Z,2020-04-26T19:07:25Z,222,3864,51
344,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-03-22T16:08:04Z,2020-03-22T20:23:06Z,256,6030,71
345,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-03-29T15:37:33Z,2020-03-29T19:56:45Z,260,4286,66
346,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-07-19T15:33:52Z,2020-07-19T19:41:25Z,248,3687,39
347,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-06T16:22:07Z,2020-10-06T18:52:51Z,151,421,3
348,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-24T16:46:41Z,2021-01-24T19:50:42Z,185,1769,22
349,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-07-26T15:21:45Z,2020-07-26T19:12:53Z,232,3194,25
350,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-12-06T16:49:11Z,2020-12-06T19:53:32Z,185,2565,33
351,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-03T15:48:58Z,2020-05-03T15:56:27Z,8,8,2
352,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-26T15:00:19Z,2020-04-26T15:13:00Z,13,23,2
353,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-16T15:28:52Z,2020-08-16T19:18:26Z,230,3800,38
354,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-31T16:38:53Z,2021-01-31T20:03:11Z,205,7366,71
355,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-03T16:43:11Z,2021-01-03T19:57:01Z,194,2210,24
356,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-07-12T15:40:07Z,2020-07-12T19:23:51Z,224,2279,29
357,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-22T16:53:11Z,2020-11-22T19:41:06Z,168,1667,20
358,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-03-21T16:50:27Z,2021-03-21T19:43:32Z,174,2220,24
359,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-27T08:55:34Z,2020-04-27T09:20:09Z,25,39,2
360,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-02-21T16:56:24Z,2021-02-21T19:34:15Z,158,2691,30
361,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-11T15:28:07Z,2020-10-11T18:48:32Z,201,4112,50
362,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-12T15:46:35Z,2020-04-12T18:54:11Z,188,3055,57
363,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-06-28T15:51:27Z,2020-06-28T18:44:05Z,173,2226,37
364,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-05T15:27:32Z,2020-04-05T19:37:28Z,250,4427,81
365,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-08T16:23:30Z,2020-11-08T19:32:46Z,190,3944,40
366,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-15T16:28:38Z,2020-11-15T19:36:00Z,188,3462,30
367,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-03T15:58:11Z,2020-05-03T19:06:28Z,189,2338,41
368,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-18T15:48:45Z,2020-10-18T18:41:23Z,173,3285,34
369,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-07-05T15:33:09Z,2020-07-05T19:20:47Z,228,2006,19
370,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-03-07T16:48:24Z,2021-03-07T19:49:14Z,181,2336,25
371,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-12-27T16:52:35Z,2020-12-27T19:49:40Z,178,2026,22
372,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-09T15:47:10Z,2020-08-09T19:09:51Z,203,3384,40
373,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-02-14T16:52:22Z,2021-02-14T19:40:23Z,169,3870,35
374,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-09-06T15:43:31Z,2020-09-06T19:10:41Z,208,2748,27
375,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-02T15:51:01Z,2020-08-02T19:00:46Z,190,2234,25
376,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-06-14T15:41:54Z,2020-06-14T20:08:36Z,267,3905,44
377,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-03-15T17:04:04Z,2020-03-15T20:04:51Z,181,758,10
378,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-23T15:29:31Z,2020-08-23T19:41:56Z,253,3094,34
379,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-29T16:38:28Z,2020-11-29T19:41:57Z,184,2394,23
380,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-30T15:48:54Z,2020-08-30T19:29:28Z,221,3308,26
381,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-31T15:40:17Z,2020-05-31T19:01:10Z,201,3553,49
382,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-03-21T18:05:02Z,2020-03-21T19:50:20Z,106,271,7
383,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-03T15:57:29Z,2020-05-03T15:57:56Z,1,1,2
384,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-10T16:33:05Z,2021-01-10T20:05:05Z,213,2663,33
385,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-07T17:29:34Z,2020-10-07T18:02:19Z,33,34,2
386,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-09-13T15:49:13Z,2020-09-13T20:33:19Z,285,5084,47
387,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-02-07T16:40:02Z,2021-02-07T19:44:05Z,185,5741,61
388,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-04-04T15:44:21Z,2021-04-04T18:37:15Z,173,1859,21
389,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-12-20T16:21:11Z,2020-12-20T19:45:34Z,205,2183,24
390,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-06-21T15:32:36Z,2020-06-21T19:01:05Z,209,2427,37
391,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-03-14T16:55:59Z,2021-03-14T19:31:50Z,156,2229,19
392,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-17T16:37:34Z,2021-01-17T19:36:57Z,180,1543,16
393,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-25T16:01:08Z,2020-10-25T19:51:13Z,231,2163,28
394,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-02-28T16:44:46Z,2021-02-28T20:09:42Z,205,4000,37
395,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-10T15:25:09Z,2020-05-10T19:33:12Z,249,2725,31
396,"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-12-13T16:41:21Z,2020-12-13T19:44:06Z,183,1921,20
397,Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-10-28T16:20:41Z,2020-10-28T19:47:38Z,207,6817,54
398,Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-07-22T15:15:05Z,2020-07-22T18:37:02Z,202,4030,32
399,Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-02-17T16:17:31Z,2021-02-17T19:47:07Z,210,7865,70
400,Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-03-18T16:15:30Z,2020-03-18T19:54:08Z,219,10055,280
401,Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-12-30T16:16:18Z,2020-12-30T19:31:13Z,195,5743,54
402,Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-06-17T15:23:35Z,2020-06-17T18:54:21Z,211,5809,48
403,Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-07-29T15:24:46Z,2020-07-29T18:30:27Z,186,2993,34
