topic,user_email,start_time,end_time,duration,participants_count
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-08-26T14:37:57Z,2020-08-26T18:02:34Z,205,60
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-07-22T14:33:59Z,2020-07-22T18:33:06Z,240,112
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-09-02T14:36:42Z,2020-09-02T18:02:48Z,207,46
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-12-02T15:41:32Z,2020-12-02T19:31:25Z,230,48
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-11-11T15:31:17Z,2020-11-11T19:28:33Z,238,86
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-10-21T14:42:39Z,2020-10-21T18:05:26Z,203,52
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-07-29T14:51:56Z,2020-07-29T18:24:18Z,213,69
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-06-24T14:35:16Z,2020-06-24T18:18:38Z,224,80
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2020-11-04T15:38:57Z,2020-11-04T19:41:24Z,243,36
IBM Wednesday 18:00-21:00,branch10@she-codes.org,2021-02-03T15:28:54Z,2021-02-03T19:21:14Z,233,109
בחינות פרויקט גמר חדר 1,branch10@she-codes.org,2021-02-05T07:28:48Z,2021-02-05T09:32:58Z,125,7
Branch 10's Zoom Meeting,branch10@she-codes.org,2021-02-07T16:56:11Z,2021-02-07T17:41:30Z,46,3
Branch 10's Zoom Meeting,branch10@she-codes.org,2021-02-19T08:30:17Z,2021-02-19T09:17:00Z,47,2
Ella & Shai,branch10@she-codes.org,2021-03-03T07:25:55Z,2021-03-03T08:20:22Z,55,2
Data Science Projects: Introduction,branch10@she-codes.org,2021-04-06T17:28:56Z,2021-04-06T18:13:30Z,45,7
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-03-17T16:13:01Z,2020-03-17T19:23:57Z,191,171
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-22T16:25:53Z,2020-12-22T19:41:10Z,196,46
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-05-26T15:21:41Z,2020-05-26T18:49:45Z,209,52
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-02-23T16:27:18Z,2021-02-23T19:42:17Z,195,78
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-10-13T15:13:58Z,2020-10-13T18:45:25Z,212,64
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-01-05T16:19:52Z,2021-01-05T19:37:51Z,198,40
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-03-09T16:23:33Z,2021-03-09T19:33:52Z,191,76
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-01T16:23:50Z,2020-12-01T19:38:21Z,195,71
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-07-07T15:24:24Z,2020-07-07T18:41:57Z,198,41
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-04-07T15:15:41Z,2020-04-07T18:42:15Z,207,220
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-08-18T15:19:42Z,2020-08-18T18:45:37Z,206,73
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-10-20T15:24:35Z,2020-10-20T18:35:49Z,192,57
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-10-27T16:26:08Z,2020-10-27T19:51:37Z,206,55
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-15T16:28:39Z,2020-12-15T19:39:36Z,191,40
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-02-09T16:19:52Z,2021-02-09T19:35:31Z,196,105
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-15T15:22:51Z,2020-09-15T18:41:07Z,199,83
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-02-02T16:22:03Z,2021-02-02T19:50:49Z,209,132
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-01T15:21:46Z,2020-09-01T18:33:19Z,192,60
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-04-06T15:21:27Z,2021-04-06T18:38:02Z,197,43
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-03-02T16:23:57Z,2021-03-02T19:42:09Z,199,69
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-11-10T16:20:17Z,2020-11-10T19:41:07Z,201,82
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-04-21T15:11:28Z,2020-04-21T18:37:34Z,207,360
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-06-23T15:22:23Z,2020-06-23T18:43:05Z,201,42
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-08-11T15:21:21Z,2020-08-11T18:51:08Z,210,78
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-29T15:05:48Z,2020-09-29T18:35:35Z,210,94
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-07-21T15:20:04Z,2020-07-21T18:49:47Z,210,112
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-06-09T15:25:43Z,2020-06-09T18:31:40Z,186,40
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-07-28T15:23:56Z,2020-07-28T18:52:55Z,209,112
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-05-12T15:22:17Z,2020-05-12T18:39:27Z,198,68
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-06-30T15:21:54Z,2020-06-30T18:36:47Z,195,40
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-05-19T15:24:14Z,2020-05-19T18:39:27Z,196,69
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-08T16:22:49Z,2020-12-08T19:37:30Z,195,61
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-02-16T16:20:08Z,2021-02-16T19:42:24Z,203,93
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-06-16T15:23:34Z,2020-06-16T18:53:00Z,210,45
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-08T15:19:05Z,2020-09-08T18:35:19Z,197,62
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-08-04T15:31:18Z,2020-08-04T18:40:46Z,190,81
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-03-24T16:17:48Z,2020-03-24T19:53:01Z,216,446
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-05-05T15:26:00Z,2020-05-05T18:39:25Z,194,59
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-11-17T16:17:45Z,2020-11-17T19:39:47Z,203,76
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-11-03T16:20:08Z,2020-11-03T19:40:48Z,201,42
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-09-22T15:24:46Z,2020-09-22T18:36:21Z,192,70
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-07-14T15:22:16Z,2020-07-14T18:45:14Z,203,40
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-03-31T15:09:44Z,2020-03-31T18:45:11Z,216,378
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-03-16T16:20:08Z,2021-03-16T19:41:00Z,201,45
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-12-29T16:21:40Z,2020-12-29T19:42:32Z,201,55
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-08-25T15:24:24Z,2020-08-25T18:43:44Z,200,73
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2020-11-24T16:22:47Z,2020-11-24T19:39:27Z,197,66
Houzz Tuesday 18:30-21:30,branch20@she-codes.org,2021-01-12T16:23:09Z,2021-01-12T19:39:05Z,196,45
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-03-30T14:55:26Z,2020-03-30T19:50:18Z,295,388
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-04-13T14:57:55Z,2020-04-13T19:57:03Z,300,245
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-04-06T14:49:05Z,2020-04-06T19:54:32Z,306,361
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-05-25T14:58:52Z,2020-05-25T20:34:13Z,336,57
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-06-01T14:53:41Z,2020-06-01T21:22:16Z,389,60
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-06-22T14:59:09Z,2020-06-22T18:19:36Z,201,47
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-05-04T15:03:16Z,2020-05-04T19:12:21Z,250,75
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-05-18T15:05:48Z,2020-05-18T18:25:52Z,201,73
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-06-15T14:48:26Z,2020-06-15T18:36:57Z,229,34
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-03-16T15:39:18Z,2020-03-16T19:07:41Z,209,230
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-03-23T15:37:22Z,2020-03-23T19:13:12Z,216,473
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-03-22T20:29:55Z,2020-03-22T21:01:56Z,33,15
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-06-08T14:59:13Z,2020-06-08T19:47:05Z,288,52
"Amazon, Monday 18:00-21:00",branch20@she-codes.org,2020-05-11T14:48:52Z,2020-05-11T19:37:17Z,289,68
She Codes; Amazon,branch20@she-codes.org,2020-08-03T15:16:04Z,2020-08-03T20:40:59Z,325,124
She Codes; Amazon,branch20@she-codes.org,2020-10-26T16:09:03Z,2020-10-26T20:12:46Z,244,63
She Codes; Amazon,branch20@she-codes.org,2021-03-08T16:26:03Z,2021-03-08T20:03:21Z,218,67
She Codes; Amazon,branch20@she-codes.org,2020-09-14T15:10:39Z,2020-09-14T18:46:29Z,216,133
She Codes; Amazon,branch20@she-codes.org,2021-03-29T14:58:40Z,2021-03-29T17:57:27Z,179,12
She Codes; Amazon,branch20@she-codes.org,2020-06-29T15:07:49Z,2020-06-29T18:28:41Z,201,35
She Codes; Amazon,branch20@she-codes.org,2020-08-24T15:22:41Z,2020-08-24T19:12:35Z,230,81
She Codes; Amazon,branch20@she-codes.org,2021-03-22T16:16:10Z,2021-03-22T20:11:25Z,236,66
She Codes; Amazon,branch20@she-codes.org,2020-12-28T16:32:15Z,2020-12-28T20:48:26Z,257,63
She Codes; Amazon,branch20@she-codes.org,2020-12-21T16:19:40Z,2020-12-21T20:23:28Z,244,79
She Codes; Amazon,branch20@she-codes.org,2020-08-31T15:21:09Z,2020-08-31T19:43:51Z,263,74
She Codes; Amazon,branch20@she-codes.org,2020-08-17T14:56:46Z,2020-08-17T18:43:04Z,227,101
She Codes; Amazon,branch20@she-codes.org,2021-01-11T16:26:49Z,2021-01-11T19:50:13Z,204,60
She Codes; Amazon,branch20@she-codes.org,2020-07-20T15:21:16Z,2020-07-20T19:35:16Z,254,169
She Codes; Amazon,branch20@she-codes.org,2020-11-09T16:11:51Z,2020-11-09T20:12:17Z,241,187
She Codes; Amazon,branch20@she-codes.org,2020-07-13T15:03:14Z,2020-07-13T18:33:07Z,210,46
She Codes; Amazon,branch20@she-codes.org,2021-01-25T16:15:58Z,2021-01-25T20:18:31Z,243,51
She Codes; Amazon,branch20@she-codes.org,2020-07-27T15:27:57Z,2020-07-27T19:37:19Z,250,163
She Codes; Amazon,branch20@she-codes.org,2021-02-15T16:13:58Z,2021-02-15T20:11:36Z,238,104
She Codes; Amazon,branch20@she-codes.org,2020-10-12T15:15:27Z,2020-10-12T19:26:44Z,252,76
She Codes; Amazon,branch20@she-codes.org,2021-03-01T16:21:18Z,2021-03-01T22:23:58Z,363,76
She Codes; Amazon,branch20@she-codes.org,2021-04-05T15:24:57Z,2021-04-05T19:46:56Z,262,55
She Codes; Amazon,branch20@she-codes.org,2021-02-22T16:10:08Z,2021-02-22T20:07:17Z,238,104
She Codes; Amazon,branch20@she-codes.org,2020-11-16T16:32:11Z,2020-11-16T21:34:22Z,303,145
She Codes; Amazon,branch20@she-codes.org,2020-12-07T16:21:49Z,2020-12-07T20:22:20Z,241,98
She Codes; Amazon,branch20@she-codes.org,2020-11-23T16:16:15Z,2020-11-23T20:39:05Z,263,111
She Codes; Amazon,branch20@she-codes.org,2020-11-02T16:19:37Z,2020-11-02T20:01:58Z,223,55
She Codes; Amazon,branch20@she-codes.org,2020-12-14T16:23:19Z,2020-12-14T20:01:50Z,219,66
She Codes; Amazon,branch20@she-codes.org,2021-02-08T16:26:40Z,2021-02-08T20:12:13Z,226,119
She Codes; Amazon,branch20@she-codes.org,2020-10-19T15:31:10Z,2020-10-19T19:15:30Z,225,74
She Codes; Amazon,branch20@she-codes.org,2020-11-30T16:21:13Z,2020-11-30T16:27:12Z,6,21
She Codes; Amazon,branch20@she-codes.org,2021-01-04T16:12:45Z,2021-01-04T20:03:54Z,232,68
She Codes; Amazon,branch20@she-codes.org,2020-09-21T15:20:05Z,2020-09-21T19:20:33Z,241,98
She Codes; Amazon,branch20@she-codes.org,2020-11-30T16:28:24Z,2020-11-30T19:58:31Z,211,90
She Codes; Amazon,branch20@she-codes.org,2021-01-18T16:11:38Z,2021-01-18T21:20:45Z,310,58
She Codes; Amazon,branch20@she-codes.org,2020-07-06T14:58:35Z,2020-07-06T21:01:31Z,363,38
She Codes; Amazon,branch20@she-codes.org,2020-09-07T15:30:14Z,2020-09-07T19:06:39Z,217,60
She Codes; Amazon,branch20@she-codes.org,2020-08-10T15:25:08Z,2020-08-10T21:10:05Z,345,97
She Codes; Amazon,branch20@she-codes.org,2021-02-01T16:20:23Z,2021-02-01T20:34:32Z,255,170
She Codes; Amazon,branch20@she-codes.org,2021-03-15T16:18:26Z,2021-03-15T19:37:39Z,200,85
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-01T15:59:18Z,2020-11-01T20:19:23Z,261,21
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-26T13:55:16Z,2020-04-26T14:40:52Z,46,3
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-17T15:21:59Z,2020-05-17T19:59:45Z,278,75
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-24T14:57:21Z,2020-05-24T18:51:45Z,235,56
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-06-07T15:52:05Z,2020-06-07T19:29:36Z,218,49
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-20T07:23:06Z,2020-04-20T07:39:14Z,17,2
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-19T15:33:35Z,2020-04-19T18:31:29Z,178,52
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-04T16:51:35Z,2020-10-04T17:41:55Z,51,4
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-26T15:25:35Z,2020-04-26T19:07:25Z,222,51
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-03-22T16:08:04Z,2020-03-22T20:23:06Z,256,71
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-03-29T15:37:33Z,2020-03-29T19:56:45Z,260,66
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-07-19T15:33:52Z,2020-07-19T19:41:25Z,248,39
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-06T16:22:07Z,2020-10-06T18:52:51Z,151,3
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-24T16:46:41Z,2021-01-24T19:50:42Z,185,22
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-07-26T15:21:45Z,2020-07-26T19:12:53Z,232,25
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-12-06T16:49:11Z,2020-12-06T19:53:32Z,185,33
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-03T15:48:58Z,2020-05-03T15:56:27Z,8,2
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-26T15:00:19Z,2020-04-26T15:13:00Z,13,2
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-16T15:28:52Z,2020-08-16T19:18:26Z,230,38
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-31T16:38:53Z,2021-01-31T20:03:11Z,205,71
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-03T16:43:11Z,2021-01-03T19:57:01Z,194,24
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-07-12T15:40:07Z,2020-07-12T19:23:51Z,224,29
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-22T16:53:11Z,2020-11-22T19:41:06Z,168,20
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-03-21T16:50:27Z,2021-03-21T19:43:32Z,174,24
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-27T08:55:34Z,2020-04-27T09:20:09Z,25,2
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-02-21T16:56:24Z,2021-02-21T19:34:15Z,158,30
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-11T15:28:07Z,2020-10-11T18:48:32Z,201,50
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-12T15:46:35Z,2020-04-12T18:54:11Z,188,57
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-06-28T15:51:27Z,2020-06-28T18:44:05Z,173,37
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-04-05T15:27:32Z,2020-04-05T19:37:28Z,250,81
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-08T16:23:30Z,2020-11-08T19:32:46Z,190,40
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-15T16:28:38Z,2020-11-15T19:36:00Z,188,30
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-03T15:58:11Z,2020-05-03T19:06:28Z,189,41
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-18T15:48:45Z,2020-10-18T18:41:23Z,173,34
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-07-05T15:33:09Z,2020-07-05T19:20:47Z,228,19
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-03-07T16:48:24Z,2021-03-07T19:49:14Z,181,25
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-12-27T16:52:35Z,2020-12-27T19:49:40Z,178,22
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-09T15:47:10Z,2020-08-09T19:09:51Z,203,40
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-02-14T16:52:22Z,2021-02-14T19:40:23Z,169,35
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-09-06T15:43:31Z,2020-09-06T19:10:41Z,208,27
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-02T15:51:01Z,2020-08-02T19:00:46Z,190,25
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-06-14T15:41:54Z,2020-06-14T20:08:36Z,267,44
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-03-15T17:04:04Z,2020-03-15T20:04:51Z,181,10
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-23T15:29:31Z,2020-08-23T19:41:56Z,253,34
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-11-29T16:38:28Z,2020-11-29T19:41:57Z,184,23
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-08-30T15:48:54Z,2020-08-30T19:29:28Z,221,26
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-31T15:40:17Z,2020-05-31T19:01:10Z,201,49
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-03-21T18:05:02Z,2020-03-21T19:50:20Z,106,7
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-03T15:57:29Z,2020-05-03T15:57:56Z,1,2
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-10T16:33:05Z,2021-01-10T20:05:05Z,213,33
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-07T17:29:34Z,2020-10-07T18:02:19Z,33,2
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-09-13T15:49:13Z,2020-09-13T20:33:19Z,285,47
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-02-07T16:40:02Z,2021-02-07T19:44:05Z,185,61
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-04-04T15:44:21Z,2021-04-04T18:37:15Z,173,21
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-12-20T16:21:11Z,2020-12-20T19:45:34Z,205,24
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-06-21T15:32:36Z,2020-06-21T19:01:05Z,209,37
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-03-14T16:55:59Z,2021-03-14T19:31:50Z,156,19
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-01-17T16:37:34Z,2021-01-17T19:36:57Z,180,16
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-10-25T16:01:08Z,2020-10-25T19:51:13Z,231,28
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2021-02-28T16:44:46Z,2021-02-28T20:09:42Z,205,37
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-05-10T15:25:09Z,2020-05-10T19:33:12Z,249,31
"Google Campus, Sunday 19:00-21:30",branch20@she-codes.org,2020-12-13T16:41:21Z,2020-12-13T19:44:06Z,183,20
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-10-28T16:20:41Z,2020-10-28T19:47:38Z,207,54
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-07-22T15:15:05Z,2020-07-22T18:37:02Z,202,32
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-02-17T16:17:31Z,2021-02-17T19:47:07Z,210,70
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-03-18T16:15:30Z,2020-03-18T19:54:08Z,219,280
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-12-30T16:16:18Z,2020-12-30T19:31:13Z,195,54
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-06-17T15:23:35Z,2020-06-17T18:54:21Z,211,48
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-07-29T15:24:46Z,2020-07-29T18:30:27Z,186,34
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-11-04T16:24:23Z,2020-11-04T19:33:41Z,190,47
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-01-27T16:15:50Z,2021-01-27T19:36:27Z,201,44
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-03-24T16:13:36Z,2021-03-24T19:40:04Z,207,44
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-04-22T14:55:41Z,2020-04-22T18:31:15Z,216,149
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-10-14T15:26:15Z,2020-10-14T18:31:36Z,186,75
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-03-17T14:50:35Z,2020-03-17T15:28:51Z,39,84
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-07-15T15:21:24Z,2020-07-15T18:40:44Z,200,34
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-03-10T16:11:37Z,2021-03-10T19:47:23Z,216,56
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-05-06T15:31:26Z,2020-05-06T18:31:59Z,181,42
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-12-02T16:23:20Z,2020-12-02T19:47:21Z,205,61
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-05-27T15:30:16Z,2020-05-27T18:45:16Z,195,114
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-09-16T15:16:31Z,2020-09-16T18:41:44Z,206,152
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-08-12T15:20:38Z,2020-08-12T18:33:03Z,193,25
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-08-26T15:22:41Z,2020-08-26T18:37:24Z,195,23
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-11-25T16:25:57Z,2020-11-25T19:44:09Z,199,81
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-05-13T15:30:25Z,2020-05-13T18:34:33Z,185,39
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-11-18T16:10:06Z,2020-11-18T19:43:19Z,214,107
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-02-24T16:11:04Z,2021-02-24T19:37:07Z,207,62
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-02-03T16:12:00Z,2021-02-03T19:55:15Z,224,85
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-01-20T16:03:44Z,2021-01-20T19:57:36Z,234,35
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-12-23T16:21:09Z,2020-12-23T19:39:53Z,199,54
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-06-24T15:20:44Z,2020-06-24T18:32:45Z,193,57
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-03-03T16:25:32Z,2021-03-03T19:41:48Z,197,64
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-07-01T15:00:32Z,2020-07-01T18:36:25Z,216,33
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-12-09T16:21:21Z,2020-12-09T19:52:57Z,212,62
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-08-05T15:14:30Z,2020-08-05T18:28:30Z,194,22
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-06-10T15:18:38Z,2020-06-10T18:35:48Z,198,59
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-12-01T13:28:29Z,2020-12-01T13:29:33Z,2,2
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-01-13T16:13:22Z,2021-01-13T19:36:53Z,204,52
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-03-17T14:47:41Z,2020-03-17T14:49:55Z,3,2
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-03-17T16:15:47Z,2021-03-17T19:48:47Z,213,44
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2021-01-06T16:04:39Z,2021-01-06T19:59:06Z,235,65
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-04-01T15:20:01Z,2020-04-01T18:35:29Z,196,286
Facebook Wednesday 18:30-21:30,branch20@she-codes.org,2020-12-16T16:17:34Z,2020-12-16T19:46:01Z,209,47
